transaction_id,customer_id,product,category,price,quantity,transaction_date
T100450,C3414,Keyboard,Computing,1556.52,1,2024-10-18
T100451,C1400,Monitor,Computing,1121.22,2,2024-12-18
T100452,C1757,Tablet,Computing,854.2,3,2024-11-29
T100453,C5011,Headphones,Computing,1813.65,4,2024-07-14
T100454,C8784,Monitor,Accessories,231.28,1,2024-07-15
T100455,C2193,Laptop,Computing,990.32,2,2024-11-04
T100456,C8461,Phone,Electronics,32.59,1,2024-12-28
T100457,C7790,Monitor,Accessories,942.63,2,2024-01-16
T100458,C4185,Phone,Accessories,122.04,3,2024-03-04
T100459,C7291,Mouse,Computing,246.45,1,2024-03-23
T100460,C9099,Keyboard,Accessories,243.88,3,2024-06-17
T100461,C7547,Monitor,Computing,1301.93,1,2024-10-13
T100462,C4997,Keyboard,Computing,1494.63,4,2024-02-06
T100463,C3417,Laptop,Computing,1170.9,4,2024-08-11
T100464,C1090,Phone,Electronics,1924.72,4,2024-01-06
T100465,C2746,Mouse,Electronics,755.99,3,2024-06-15
T100466,C7965,Mouse,Electronics,578.57,3,2024-07-02
T100467,C4585,Laptop,Computing,1738.51,3,31-12-2024
T100468,C3881,Laptop,Accessories,454.96,2,2024-05-16
T100469,C9486,Monitor,Accessories,1926.81,3,2024-07-08
T100470,,Keyboard,Accessories,,4,2024-08-25
T100471,C1822,Tablet,Computing,1940.06,2,2024-05-18
T100472,C5082,Keyboard,Accessories,95.89,2,2024-07-22
T100473,C2988,Mouse,Electronics,1783.37,4,2024-06-12
T100474,C8478,Laptop,Electronics,1060.13,1,2024-06-22
T100475,C3184,Keyboard,Electronics,1986.0,4,2024-09-30
T100476,C8612,Monitor,Electronics,156.86,3,2024-10-02
T100477,C9702,Phone,Accessories,1112.17,2,2024-07-15
T100478,C6198,Phone,Computing,1938.91,4,2024-08-20
T100479,C8251,Laptop,Computing,1050.96,4,2024-10-24
T100480,C9270,Laptop,Electronics,1262.5,1,2024-08-25
T100481,C7991,Mouse,Computing,1394.54,3,2024-09-17
T100482,C9976,Tablet,Electronics,914.54,2,2024-08-25
T100483,C8305,Headphones,Computing,1258.84,1,2024-10-29
T100484,C3607,Phone,Computing,1172.79,1,2024-07-01
T100485,C8777,Headphones,Computing,1803.3,2,2024-10-19
T100486,C8373,Phone,Computing,100.44,2,2024-04-08
T100487,C5246,Phone,Computing,569.12,3,2024-05-17
T100488,C5050,Monitor,Computing,1901.32,1,2024-10-27
T100489,C5543,Phone,Computing,1781.62,2,2024-12-07
T100490,C9540,Tablet,Electronics,916.76,2,2024-04-01
T100491,C8939,Monitor,Accessories,1244.06,2,2024-01-23
T100492,C4919,Mouse,Accessories,561.99,1,2024-11-10
T100493,C5499,Phone,Computing,384.36,4,2024-08-22
T100494,C8206,Laptop,Electronics,932.76,1,2024-09-20
T100495,C2269,Headphones,Accessories,713.17,2,2024-03-14
T100496,C5681,Mouse,Computing,1171.48,1,2024-05-14
T100497,C4841,Phone,Computing,164.69,2,2024-11-15
T100498,C5451,Headphones,Accessories,1949.05,2,2024-12-30
T100499,C6502,Tablet,Computing,1972.56,3,2024-01-30
T100500,C6238,Laptop,Electronics,1399.34,3,2024-06-04
T100501,C9849,Monitor,Accessories,1076.83,2,2024-12-22
T100502,C2320,Monitor,Electronics,625.96,2,2024-04-06
T100503,C3267,Mouse,Accessories,1629.45,0,2024-05-27
T100504,C3471,Tablet,Electronics,1372.62,4,2024-10-20
T100505,,Phone,Accessories,,2,2024-04-16
T100506,C7275,Keyboard,Accessories,1822.75,2,2024-06-12
T100507,C3503,Keyboard,Computing,1646.85,4,2024-01-21
T100508,C4505,Tablet,Electronics,1900.1,1,2024-03-29
T100509,C2052,Phone,Accessories,1454.18,2,2024-03-27
T100510,C7797,Keyboard,Accessories,1230.7,1,2024-10-02
T100511,C7678,Tablet,Electronics,842.3,1,2024-01-06
T100512,C6421,Tablet,Electronics,1866.13,4,2024-10-22
T100513,C9890,Tablet,Accessories,1733.47,2,2024-08-06
T100514,C8633,Mouse,Accessories,99.99,2,2024-05-13
T100515,C7812,Mouse,Computing,62.47,1,2024-02-17
T100516,C2020,Headphones,Electronics,759.16,2,2024-09-26
T100517,C4388,Laptop,Computing,1623.0,1,2024-08-02
T100518,C7883,Phone,Computing,1974.68,1,2024-04-30
T100519,C7381,Keyboard,Computing,309.33,4,2024-07-23
T100520,C1320,Keyboard,Electronics,1192.32,3,2024-08-18
T100521,C7232,Phone,Computing,767.97,2,2024-04-14
T100522,C8814,Keyboard,Computing,1940.13,4,2024-08-12
T100523,C1096,Phone,Computing,1685.82,1,2024-08-13
T100524,C6763,Tablet,Accessories,1678.27,4,2024-10-20
T100525,C5892,Laptop,Accessories,942.7,2,2024-04-11
T100526,C7389,Mouse,Computing,835.49,4,2024-06-28
T100527,C7865,Monitor,Accessories,554.08,3,2024-05-28
T100528,C9818,Monitor,Accessories,122.19,2,2024-10-05
T100529,C9947,Laptop,Computing,1730.8,1,2024-10-24
T100530,C4613,Mouse,Computing,1627.67,2,2024-05-07
T100531,C8999,Headphones,Computing,1999.44,4,2024-01-09
T100532,C4595,Phone,Accessories,1993.31,3,2024-09-07
T100533,C5471,Keyboard,Computing,1115.31,4,2024-01-10
T100534,C8140,Keyboard,Electronics,1540.28,1,2024-11-11
T100535,C8956,Tablet,Electronics,1890.08,2,2024-01-05
T100536,C1475,Tablet,Computing,1700.8,4,31-12-2024
T100537,C7371,Monitor,Electronics,502.22,3,2024-01-01
T100538,C6507,Monitor,Accessories,906.58,3,2024-06-04
T100539,C7624,Monitor,Computing,267.03,4,2024-11-01
T100540,C3704,Headphones,Computing,1908.56,1,2024-02-29
T100541,C8657,Mouse,Electronics,1216.29,1,2024-03-29
T100542,C3091,Keyboard,Accessories,465.0,2,2024-05-16
T100543,,Laptop,Electronics,,4,2024-02-27
T100544,C1441,Phone,Accessories,1240.08,3,2024-03-20
T100545,C7455,Keyboard,Computing,-722.74,2,2024-11-22
T100546,C1444,Tablet,Electronics,235.98,4,2024-09-25
T100547,C2375,Headphones,Accessories,1346.43,3,2024-01-25
T100548,C8022,Laptop,Computing,1045.41,3,2024-05-18
T100549,C3223,Headphones,Computing,1546.91,2,2024-10-12
T100550,,Tablet,Computing,,3,2024-12-01
T100551,C3977,Monitor,Electronics,1705.84,3,2024-10-29
T100552,C1823,Mouse,Electronics,1108.29,1,2024-06-17
T100553,C5262,Tablet,Accessories,1126.27,1,2024-08-27
T100554,C7211,Phone,Electronics,1754.54,4,2024-09-24
T100555,C6363,Laptop,Electronics,812.93,3,2024-05-06
T100556,C4467,Tablet,Electronics,276.69,4,2024-03-03
T100557,C8449,Tablet,Computing,67.28,3,2024-07-20
T100558,C6355,Keyboard,Accessories,1512.72,4,2024-10-30
T100559,C6529,Laptop,Electronics,1244.42,3,2024-08-24
T100560,C7211,Tablet,Accessories,1411.12,2,2024-10-20
T100561,C5558,Laptop,Accessories,433.8,4,2024-12-07
T100562,C7906,Monitor,Electronics,281.38,4,31-12-2024
T100563,C5133,Phone,Computing,38.94,3,2024-03-27
T100564,C2341,Tablet,Computing,707.67,4,2024-05-06
T100565,C8705,Monitor,Electronics,1183.94,2,2024-01-03
T100566,C1317,Laptop,Computing,790.57,1,2024-09-12
T100567,C9837,Keyboard,Accessories,880.58,1,2024-06-21
T100568,C1853,Mouse,Computing,1809.28,3,2024-03-19
T100569,C6733,Headphones,Accessories,703.03,2,2024-08-11
T100570,C4673,Keyboard,Electronics,1032.84,2,2024-06-23
T100571,C2124,Headphones,Electronics,1569.47,4,2024-09-16
T100572,C1659,Laptop,Accessories,799.12,2,2024-03-10
T100573,C1508,Mouse,Accessories,1247.95,3,2024-03-09
T100574,C5051,Phone,Accessories,1726.1,1,2024-12-01
T100575,C4266,Keyboard,Electronics,1899.55,1,2024-09-23
T100576,C1333,Headphones,Accessories,302.68,3,2024-01-23
T100577,C3496,Mouse,Computing,1853.91,2,2024-08-06
T100578,C4908,Headphones,Computing,989.31,1,2024-12-27
T100579,C3068,Headphones,Accessories,523.91,3,2024-05-25
T100580,C8758,Mouse,Computing,923.68,2,2024-12-17
T100581,C2874,Phone,Electronics,1960.26,2,2024-03-23
T100582,C4571,Phone,Accessories,990.31,3,2024-01-12
T100583,C8619,Headphones,Accessories,664.22,4,2024-06-08
T100584,C5198,Monitor,Accessories,1270.47,4,2024-04-08
T100585,C7043,Tablet,Computing,487.89,2,2024-05-07
T100586,C3749,Headphones,Accessories,160.97,4,2024-08-10
T100587,C2876,Phone,Accessories,266.47,3,2024-03-18
T100588,C3683,Keyboard,Electronics,264.81,2,2024-03-12
T100589,C6096,Monitor,Computing,312.29,3,2024-02-22
T100590,C2771,Tablet,Electronics,286.27,3,2024-05-21
T100591,C1420,Keyboard,Accessories,1285.34,1,2024-11-08
T100592,C6111,Headphones,Computing,371.94,1,2024-05-27
T100593,,Monitor,Accessories,,1,2024-01-20
T100594,C7498,Keyboard,Computing,1794.61,3,2024-08-09
T100595,C4249,Mouse,Electronics,953.18,4,2024-10-29
T100596,C2245,Laptop,Electronics,1338.44,4,2024-10-08
T100597,C4978,Tablet,Accessories,352.92,1,2024-09-21
T100598,C2669,Laptop,Computing,392.66,4,2024-04-25
T100599,C5941,Tablet,Computing,91.33,2,2024-06-26
T100600,C2983,Phone,Electronics,346.18,4,2024-03-05
T100601,C1672,Tablet,Electronics,564.39,4,2024-01-05
T100602,C6688,Phone,Computing,362.25,1,2024-01-13
T100603,C9728,Monitor,Computing,-186.52,2,2024-12-16
T100604,C8018,Laptop,Accessories,250.07,2,2024-08-24
T100605,C7071,Keyboard,Electronics,926.95,4,2024-10-06
T100606,C2129,Monitor,Accessories,420.6,4,2024-07-13
T100607,C9289,Monitor,Accessories,734.9,3,2024-09-21
T100608,C6590,Phone,Accessories,1011.8,1,2024-09-04
T100609,C1207,Phone,Computing,1383.89,3,2024-04-02
T100610,C7882,Headphones,Accessories,88.23,3,2024-01-19
T100611,C9031,Headphones,Electronics,1600.83,1,2024-04-25
T100612,C2729,Tablet,Electronics,1259.52,2,2024-03-26
T100613,C8102,Headphones,Computing,172.7,2,2024-02-18
T100614,C6934,Mouse,Accessories,1748.42,2,2024-05-23
T100615,C8532,Phone,Electronics,1842.54,1,2024-05-07
T100616,C3506,Laptop,Computing,131.55,2,2024-12-10
T100617,C8135,Mouse,Accessories,560.99,4,2024-07-03
T100618,C3885,Phone,Electronics,1614.34,3,2024-11-18
T100619,C9548,Monitor,Accessories,1499.04,2,2024-06-19
T100620,C5425,Headphones,Computing,377.2,0,2024-06-24
T100621,C9817,Tablet,Computing,426.61,4,2024-02-09
T100622,C8921,Headphones,Accessories,747.24,2,2024-11-10
T100623,C8616,Keyboard,Computing,974.2,2,2024-10-14
T100624,C8136,Phone,Computing,1240.33,1,2024-03-10
T100625,C5397,Keyboard,Accessories,744.14,3,2024-03-06
T100626,C6280,Laptop,Accessories,930.44,3,2024-02-02
T100627,C5022,Tablet,Electronics,1497.47,1,2024-12-16
T100628,C2419,Tablet,Accessories,83.0,4,2024-11-19
T100629,C5569,Laptop,Electronics,512.35,2,2024-08-05
T100630,C8385,Tablet,Computing,-1429.57,4,2024-09-12
T100631,C4995,Keyboard,Accessories,1791.46,1,2024-04-01
T100632,,Monitor,Computing,,2,2024-07-26
T100633,C7209,Monitor,Computing,1068.91,2,2024-04-09
T100634,C6511,Mouse,Computing,223.27,1,2024-12-06
T100635,C1470,Headphones,Computing,900.35,4,2024-03-18
T100636,C9098,Keyboard,Electronics,1069.91,4,2024-06-13
T100637,C6325,Mouse,Computing,492.52,2,2024-01-30
T100638,C3979,Tablet,Accessories,545.79,2,2024-04-06
T100639,C8988,Phone,Electronics,760.8,3,2024-03-28
T100640,C4475,Tablet,Accessories,49.94,1,2024-06-09
T100641,C6813,Keyboard,Accessories,650.94,2,2024-01-13
T100642,C5232,Keyboard,Accessories,430.78,1,2024-09-05
T100643,C6576,Mouse,Computing,661.72,3,2024-04-01
T100644,C5581,Headphones,Computing,248.33,3,2024-09-06
T100645,C5526,Tablet,Accessories,1782.15,4,2024-02-07
T100646,,Headphones,Electronics,,4,2024-09-26
T100647,,Mouse,Electronics,,2,2024-01-18
T100648,C4130,Headphones,Electronics,1580.45,4,2024-10-28
T100649,C2402,Mouse,Accessories,1001.9,2,2024-09-27
T100650,C4954,Mouse,Accessories,182.97,1,2024-05-11
T100651,,Laptop,Computing,,3,2024-08-02
T100652,C9004,Phone,Electronics,1177.81,4,2024-11-28
T100653,C4937,Phone,Electronics,1493.42,2,2024-11-02
T100654,C8800,Phone,Accessories,869.0,2,2024-12-16
T100655,C9041,Laptop,Accessories,263.88,3,2024-10-27
T100656,C8342,Headphones,Electronics,574.71,2,2024-09-08
T100657,C1282,Keyboard,Accessories,732.53,4,2024-11-02
T100658,C2524,Laptop,Accessories,1295.38,4,2024-04-13
T100659,C5820,Keyboard,Accessories,1145.85,3,2024-11-11
T100660,C4630,Monitor,Accessories,718.63,3,2024-10-02
T100661,C7625,Monitor,Accessories,1973.17,4,2024-03-15
T100662,C4986,Keyboard,Accessories,1215.49,1,2024-09-28
T100663,C6016,Laptop,Accessories,482.08,2,2024-12-31
T100664,C7046,Tablet,Electronics,212.55,2,2024-01-23
T100665,C8753,Mouse,Accessories,314.19,2,2024-03-26
T100666,C9698,Laptop,Electronics,499.46,4,2024-06-17
T100667,C6632,Tablet,Computing,329.76,4,2024-07-31
T100668,C7971,Keyboard,Electronics,381.27,1,2024-03-09
T100669,C6419,Mouse,Electronics,577.34,2,2024-07-23
T100670,C6764,Headphones,Computing,355.01,2,2024-03-05
T100671,C8434,Headphones,Accessories,1794.56,3,2024-04-26
T100672,C5438,Tablet,Computing,169.67,3,2024-08-14
T100673,C6023,Laptop,Accessories,1053.78,3,2024-07-22
T100674,,Tablet,Accessories,,4,2024-03-21
T100675,C4777,Headphones,Accessories,1964.93,1,2024-10-22
T100676,C2976,Keyboard,Electronics,232.96,4,2024-12-11
T100677,C4155,Keyboard,Computing,801.73,3,2024-07-11
T100678,C6169,Monitor,Computing,1939.25,1,2024-06-14
T100679,C2958,Phone,Computing,1732.36,3,2024-06-11
T100680,C9779,Tablet,Computing,1635.97,4,2024-09-25
T100681,,Laptop,Accessories,,3,2024-02-12
T100682,C4138,Laptop,Computing,350.07,4,2024-09-11
T100683,C4545,Phone,Accessories,1340.6,1,2024-05-27
T100684,C8933,Phone,Electronics,1859.46,4,2024-12-25
T100685,C5530,Phone,Computing,1117.96,3,2024-03-19
T100686,C9595,Headphones,Accessories,1147.51,1,2024-05-19
T100687,C5636,Mouse,Computing,567.16,1,2024-05-13
T100688,C2647,Monitor,Accessories,1541.29,2,2024-02-29
T100689,C4180,Tablet,Electronics,382.22,1,2024-07-24
T100690,C5853,Tablet,Computing,654.12,4,2024-07-06
T100691,C4727,Mouse,Electronics,856.62,3,2024-09-15
T100692,C6912,Phone,Electronics,1020.14,1,2024-07-14
T100693,C3939,Keyboard,Accessories,492.4,1,2024-05-06
T100694,C5952,Headphones,Accessories,238.53,1,2024-06-05
T100695,C1231,Phone,Accessories,1225.13,1,2024-05-19
T100696,C9751,Laptop,Accessories,584.37,2,2024-09-07
T100697,C3073,Phone,Computing,1166.66,0,2024-10-03
T100698,C5494,Tablet,Accessories,317.18,1,2024-05-06
T100699,C1745,Tablet,Computing,967.47,1,2024-04-02
T100700,C1893,Laptop,Accessories,1069.85,4,2024-07-26
T100701,C5786,Keyboard,Accessories,113.13,2,2024-12-09
T100702,C3068,Laptop,Accessories,679.84,4,2024-03-28
T100703,C9042,Phone,Computing,277.49,0,2024-05-12
T100704,C2680,Monitor,Electronics,136.12,4,2024-11-04
T100705,C1200,Headphones,Electronics,1980.02,2,2024-11-02
T100706,C5658,Phone,Accessories,651.48,1,2024-02-02
T100707,C8690,Headphones,Accessories,1621.65,3,2024-06-05
T100708,C8843,Keyboard,Accessories,516.73,4,2024-05-09
T100709,C8216,Keyboard,Electronics,1366.19,2,2024-04-08
T100710,C6582,Tablet,Accessories,1522.85,1,2024-01-31
T100711,C4020,Keyboard,Electronics,1195.32,2,2024-02-09
T100712,C1841,Tablet,Computing,948.44,1,2024-06-06
T100713,,Headphones,Computing,,1,2024-04-08
T100714,C8827,Tablet,Electronics,704.25,1,2024-10-10
T100715,C2869,Mouse,Computing,1859.76,1,2024-09-10
T100716,C2070,Laptop,Accessories,1662.93,3,2024-08-01
T100717,C7565,Mouse,Accessories,1930.4,3,2024-04-23
T100718,C9056,Monitor,Computing,257.35,1,2024-07-23
T100719,C2213,Tablet,Electronics,1464.43,1,2024-06-04
T100720,C1878,Tablet,Accessories,1877.3,1,2024-08-23
T100721,C3485,Keyboard,Accessories,370.65,1,2024-08-03
T100722,C3444,Monitor,Electronics,142.33,4,2024-06-06
T100723,C5978,Mouse,Accessories,1484.83,2,2024-05-03
T100724,C2395,Mouse,Computing,1153.2,1,2024-10-21
T100725,C5066,Keyboard,Accessories,1685.24,1,2024-01-07
T100726,C2940,Mouse,Electronics,288.15,3,2024-06-18
T100727,C7818,Headphones,Accessories,1592.58,1,2024-09-08
T100728,C4697,Phone,Electronics,411.24,1,2024-06-08
T100729,C9561,Phone,Accessories,335.68,2,2024-11-17
T100730,C7232,Monitor,Accessories,336.89,2,2024-11-16
T100731,C8381,Keyboard,Computing,1631.0,2,2024-05-23
T100732,C8253,Monitor,Electronics,1333.74,4,2024-06-25
T100733,C5871,Headphones,Computing,1050.9,2,2024-10-15
T100734,C8025,Monitor,Electronics,724.07,4,2024-11-21
T100735,C6003,Mouse,Computing,1755.63,3,2024-04-01
T100736,C1986,Tablet,Computing,790.97,2,2024-04-07
T100737,C2625,Tablet,Computing,1635.03,4,2024-12-15
T100738,C4404,Keyboard,Computing,883.88,1,2024-04-19
T100739,C4457,Monitor,Electronics,760.12,1,2024-04-26
T100740,C5335,Laptop,Computing,930.73,4,2024-08-11
T100741,C2330,Headphones,Accessories,609.74,3,2024-12-21
T100742,C3573,Mouse,Electronics,1497.74,4,2024-05-08
T100743,C4929,Phone,Accessories,1010.41,2,2024-11-30
T100744,C3847,Mouse,Electronics,472.1,3,2024-02-11
T100745,C2229,Monitor,Accessories,1800.15,4,2024-10-29
T100746,C3564,Laptop,Electronics,773.94,2,2024-01-20
T100747,C1043,Monitor,Electronics,1091.67,1,2024-11-06
T100748,C7693,Mouse,Electronics,1813.88,4,2024-04-16
T100749,C8381,Laptop,Computing,1252.23,1,2024-08-21
T100750,C8699,Phone,Computing,242.63,4,2024-01-02
T100751,C5771,Monitor,Accessories,1880.27,1,2024-05-06
T100752,C1534,Monitor,Electronics,1259.14,1,2024-01-03
T100753,C4792,Headphones,Computing,676.46,1,2024-06-25
T100754,C5720,Laptop,Electronics,287.15,4,2024-01-05
T100755,C5632,Tablet,Electronics,1590.11,1,2024-02-12
T100756,C8438,Tablet,Accessories,1243.94,1,2024-12-09
T100757,C2166,Mouse,Computing,1071.59,3,2024-01-21
T100758,C4824,Phone,Accessories,1788.85,1,2024-07-19
T100759,C5334,Mouse,Accessories,1579.31,2,2024-02-07
T100760,C4241,Tablet,Electronics,311.83,2,2024-02-20
T100761,C7965,Monitor,Accessories,630.33,3,2024-03-31
T100762,C2880,Monitor,Electronics,504.49,2,2024-10-01
T100763,C9922,Monitor,Accessories,1490.45,3,31-12-2024
T100764,C4683,Monitor,Electronics,76.73,2,2024-06-19
T100765,C3441,Phone,Computing,1144.08,4,2024-02-18
T100766,C5352,Phone,Computing,1527.29,4,2024-07-11
T100767,C3330,Monitor,Electronics,1754.76,1,2024-10-19
T100768,C2169,Monitor,Electronics,690.74,1,2024-08-22
T100769,C1977,Headphones,Electronics,1644.3,2,2024-09-23
T100770,C3718,Monitor,Accessories,230.16,1,2024-02-19
T100771,C6039,Laptop,Electronics,1694.44,3,2024-08-09
T100772,C5728,Headphones,Computing,263.7,3,2024-09-17
T100773,C8195,Keyboard,Accessories,800.6,1,2024-07-30
T100774,C3037,Mouse,Computing,-1596.62,2,2024-05-24
T100775,C8679,Phone,Electronics,308.34,1,2024-08-26
T100776,C5982,Monitor,Electronics,466.21,3,2024-03-09
T100777,C7594,Mouse,Computing,1447.28,2,2024-01-24
T100778,C5460,Phone,Computing,1442.87,1,2024-10-06
T100779,C9199,Headphones,Computing,1285.88,3,2024-02-09
T100780,C9847,Laptop,Electronics,1390.96,2,2024-08-22
T100781,C9090,Laptop,Computing,1090.02,3,2024-03-05
T100782,C8172,Monitor,Computing,511.08,4,2024-03-10
T100783,C2317,Mouse,Computing,697.94,3,2024-03-26
T100784,C1653,Monitor,Electronics,371.38,4,2024-04-15
T100785,C8078,Laptop,Computing,1817.82,2,2024-02-17
T100786,C6280,Mouse,Electronics,1170.95,2,2024-07-06
T100787,,Laptop,Computing,,4,2024-07-12
T100788,C1423,Phone,Electronics,929.39,4,2024-09-21
T100789,C2496,Monitor,Computing,1895.09,1,2024-08-29
T100790,C4750,Phone,Accessories,315.17,2,2024-06-04
T100791,C1339,Laptop,Electronics,1176.6,4,2024-03-05
T100792,C5415,Monitor,Electronics,1016.72,4,2024-04-13
T100793,C1659,Headphones,Electronics,1226.79,2,2024-03-11
T100794,C3870,Mouse,Accessories,46.04,1,2024-10-05
T100795,C8708,Headphones,Electronics,1745.53,2,2024-02-28
T100796,C9502,Phone,Electronics,1864.92,1,2024-03-08
T100797,C8245,Headphones,Electronics,1134.62,2,2024-09-24
T100798,C5557,Laptop,Computing,1396.34,2,2024-04-06
T100799,C3973,Keyboard,Electronics,1845.77,3,2024-02-23
T100800,C8141,Tablet,Accessories,1417.4,2,2024-09-14
T100801,C9056,Monitor,Electronics,313.55,1,2024-05-15
T100802,C2494,Tablet,Accessories,1156.81,4,2024-05-31
T100803,C8700,Phone,Accessories,1217.36,1,2024-06-10
T100804,,Mouse,Computing,,4,2024-07-14
T100805,C7690,Laptop,Accessories,1475.52,4,2024-10-17
T100806,C6460,Keyboard,Electronics,1869.39,1,2024-05-24
T100807,C6260,Laptop,Accessories,1851.88,1,2024-03-14
T100808,C2713,Laptop,Electronics,907.17,3,2024-07-06
T100809,C3634,Phone,Computing,235.34,1,2024-09-15
T100810,C6403,Phone,Electronics,1969.83,1,2024-04-03
T100811,C7744,Tablet,Computing,1679.41,3,2024-03-05
T100812,C9117,Monitor,Electronics,258.08,2,2024-12-06
T100813,C5722,Headphones,Electronics,1842.48,2,2024-07-12
T100814,C7561,Laptop,Electronics,1741.09,3,2024-06-07
T100815,C1601,Headphones,Electronics,1042.49,3,2024-11-07
T100816,C8451,Laptop,Electronics,1186.64,1,2024-08-27
T100817,C2442,Laptop,Electronics,804.02,3,2024-12-21
T100818,C6153,Mouse,Accessories,118.98,4,2024-12-16
T100819,C5135,Headphones,Electronics,677.04,3,2024-12-25
T100820,C6296,Laptop,Computing,1607.68,3,2024-02-08
T100821,C2899,Laptop,Computing,19.22,2,2024-01-02
T100822,C7622,Monitor,Accessories,673.66,3,2024-12-10
T100823,C9431,Mouse,Accessories,802.36,1,2024-08-16
T100824,C1018,Laptop,Computing,1079.42,1,2024-02-11
T100825,C9889,Phone,Computing,1840.51,2,2024-06-01
T100826,C8569,Mouse,Electronics,699.23,1,2024-03-31
T100827,C7770,Laptop,Computing,700.44,1,2024-02-29
T100828,C1888,Tablet,Electronics,1477.63,1,2024-08-27
T100829,C4073,Mouse,Electronics,909.91,1,2024-11-21
T100830,C9494,Monitor,Computing,456.96,3,2024-03-01
T100831,C6927,Tablet,Accessories,910.35,2,2024-09-19
T100832,C9167,Headphones,Electronics,290.31,4,2024-11-29
T100833,C8242,Keyboard,Computing,361.01,1,2024-02-23
T100834,C1845,Laptop,Accessories,1001.75,4,2024-07-04
T100835,C4335,Keyboard,Accessories,843.66,4,2024-03-17
T100836,C5375,Headphones,Computing,1830.54,4,2024-02-01
T100837,C9998,Phone,Electronics,731.16,3,2024-12-24
T100838,C3146,Mouse,Electronics,1165.37,1,2024-11-05
T100839,C5719,Tablet,Computing,1268.21,1,2024-05-24
T100840,C8178,Phone,Computing,36.06,4,2024-02-07
T100841,C8941,Laptop,Electronics,1330.44,2,2024-12-18
T100842,C2989,Keyboard,Computing,364.29,3,2024-10-10
T100843,C1472,Tablet,Computing,1922.53,4,2024-02-04
T100844,C4920,Monitor,Accessories,305.84,3,2024-09-19
T100845,C3594,Tablet,Electronics,835.1,1,2024-05-09
T100846,C6091,Headphones,Accessories,179.85,4,2024-08-21
T100847,C1224,Headphones,Electronics,1993.78,3,2024-10-11
